Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2000/01/01 00:16:45.04,IMU,-76.17,-39.06,-985.35,-0.61,0.28,0.02,-14.70,11.40,-31.35,29.6
2000/01/01 00:16:45.14,IMU,-59.57,-55.66,-976.07,-2.18,-1.84,2.05,-14.25,11.55,-30.90,29.6
2000/01/01 00:16:45.24,IMU,-66.89,-44.92,-960.45,-0.23,2.82,0.47,-16.35,12.00,-30.15,29.4
2000/01/01 00:16:45.34,IMU,-61.04,-42.48,-974.12,-0.08,-1.91,-1.12,-14.55,10.05,-30.15,29.6
2000/01/01 00:16:45.45,IMU,-67.38,-58.11,-974.12,-1.56,-0.90,-0.93,-15.60,10.05,-30.60,29.6
2000/01/01 00:16:45.55,IMU,-67.38,-48.83,-972.17,-1.15,-1.87,0.47,-15.15,11.10,-31.05,29.7
2000/01/01 00:16:45.65,IMU,-67.87,-50.78,-965.33,-1.39,-1.15,-0.99,-15.45,11.10,-30.75,29.6
2000/01/01 00:16:45.75,IMU,-69.82,-48.83,-979.00,-3.91,-2.51,0.34,-15.60,9.75,-31.20,29.6
2000/01/01 00:16:45.85,IMU,-68.85,-53.22,-970.70,1.96,-3.03,-1.06,-14.85,9.75,-30.60,29.5
2000/01/01 00:16:45.95,IMU,-61.04,-61.04,-969.24,-2.09,-1.02,0.85,-16.50,9.60,-30.75,29.9
2000/01/01 00:16:46.05,IMU,-75.20,-36.13,-972.17,0.21,-0.05,-0.95,-15.15,10.65,-30.75,29.8
2000/01/01 00:16:46.15,IMU,-58.11,-51.76,-977.05,1.32,-2.69,0.85,-14.40,11.85,-31.05,29.8
2000/01/01 00:16:46.25,IMU,-64.94,-57.13,-965.33,1.09,-1.66,3.82,-15.60,10.50,-30.90,29.8
2000/01/01 00:16:46.35,IMU,-66.89,-43.46,-965.82,1.40,-0.21,1.26,-12.90,11.10,-31.80,29.9
2000/01/01 00:16:46.45,IMU,-54.20,-46.39,-959.47,-0.09,-2.31,-0.04,-16.05,9.75,-31.95,29.4
2000/01/01 00:16:46.55,IMU,-60.55,-49.80,-970.21,-1.85,-2.79,-1.62,-15.45,10.35,-31.05,29.3
2000/01/01 00:16:46.65,IMU,-59.57,-34.18,-968.26,-1.02,-1.87,-1.71,-14.85,10.50,-29.85,29.5
