Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2000/01/01 00:20:58.86,IMU,-53.71,-39.55,-977.54,-0.57,-1.97,0.85,-16.95,12.15,-28.20,29.0
2000/01/01 00:20:58.96,IMU,-65.92,-34.18,-972.17,-0.76,0.53,1.03,-17.55,11.85,-27.60,28.9
2000/01/01 00:20:59.06,IMU,-58.59,-38.09,-971.19,-0.41,0.84,-1.18,-16.20,10.65,-29.70,29.0
2000/01/01 00:20:59.16,IMU,-62.50,-45.41,-971.19,-1.18,-1.46,1.47,-16.05,10.80,-28.80,29.0
2000/01/01 00:20:59.26,IMU,-57.62,-44.43,-967.77,-0.18,-1.46,1.18,-16.65,10.05,-29.10,28.7
2000/01/01 00:20:59.36,IMU,-57.13,-52.25,-982.42,-0.07,-0.66,2.00,-16.05,10.50,-28.05,28.7
2000/01/01 00:20:59.46,IMU,-60.06,-41.02,-973.63,-1.76,-1.69,-0.11,-15.45,9.90,-28.65,29.1
2000/01/01 00:20:59.56,IMU,-72.75,-43.95,-964.84,0.08,-1.59,1.60,-16.20,10.35,-28.95,28.9
2000/01/01 00:20:59.66,IMU,-50.78,-48.34,-979.49,-2.30,-2.69,-1.63,-17.10,10.05,-26.25,28.8
2000/01/01 00:20:59.76,IMU,-54.69,-41.99,-966.31,-0.02,-0.84,1.43,-17.40,11.25,-29.55,28.7
2000/01/01 00:20:59.86,IMU,-48.83,-36.62,-967.77,-0.88,-3.00,0.42,-16.20,9.90,-27.90,29.1
2000/01/01 00:20:59.96,IMU,-49.80,-39.55,-967.29,-1.94,-0.44,-1.21,-16.95,11.10,-29.70,28.7
2000/01/01 00:21:00.06,IMU,-53.71,-46.88,-973.63,-0.43,-3.16,-3.37,-16.50,11.10,-28.65,29.0
2000/01/01 00:21:00.16,IMU,-67.87,-39.06,-978.52,-0.66,1.61,0.49,-17.25,10.35,-29.25,29.1
2000/01/01 00:21:00.26,IMU,-54.69,-37.11,-971.68,-0.24,-1.09,-0.98,-16.95,10.65,-29.25,28.9
2000/01/01 00:21:00.37,IMU,-65.92,-45.90,-967.77,-0.38,-0.16,0.67,-16.50,9.90,-28.65,28.8
2000/01/01 00:21:00.47,IMU,-70.31,-45.90,-972.66,-1.19,-1.19,2.79,-18.15,10.50,-28.35,29.0
2000/01/01 00:21:00.57,IMU,-52.25,-48.83,-971.68,0.22,-0.79,-0.15,-17.85,9.75,-28.35,29.1
2000/01/01 00:21:00.67,IMU,-30.76,-51.76,-1012.21,-0.24,0.24,1.27,-16.65,10.05,-28.35,28.7
2000/01/01 00:21:00.77,IMU,-53.22,-46.88,-974.61,-1.07,-1.89,2.38,-16.50,11.10,-27.60,29.0
2000/01/01 00:21:00.87,IMU,-60.06,-48.34,-972.66,-0.70,-0.02,0.31,-17.10,10.80,-28.05,28.8
2000/01/01 00:21:00.97,IMU,-65.43,-46.88,-977.05,0.87,-1.13,-2.79,-16.35,9.75,-28.80,28.9
2000/01/01 00:21:01.07,IMU,-58.11,-46.39,-973.63,-2.42,-1.35,-0.44,-16.20,10.65,-27.90,29.0
2000/01/01 00:21:01.17,IMU,-54.69,-51.76,-980.47,1.18,-0.08,-0.37,-16.50,11.10,-27.15,29.0
2000/01/01 00:21:01.27,IMU,-52.73,-38.09,-972.17,-1.54,-2.21,1.38,-16.05,10.80,-28.35,28.6
2000/01/01 00:21:01.37,IMU,-62.99,-40.53,-966.80,0.95,-2.19,-1.33,-16.50,11.10,-28.65,28.9
2000/01/01 00:21:01.47,IMU,-60.55,-38.57,-972.17,-0.33,0.66,0.35,-15.75,9.90,-29.25,28.8
2000/01/01 00:21:01.57,IMU,-56.64,-41.99,-982.42,-1.07,-0.94,-1.04,-16.95,9.90,-28.65,29.2
2000/01/01 00:21:01.67,IMU,-65.43,-46.39,-972.66,-4.62,-1.21,0.82,-17.40,11.25,-27.75,29.0
2000/01/01 00:21:01.77,IMU,-60.55,-47.85,-977.54,-0.53,-1.15,-0.18,-17.55,11.40,-28.95,28.9
2000/01/01 00:21:01.88,IMU,-62.99,-59.57,-968.75,-1.49,0.21,0.19,-16.95,11.85,-28.65,29.0
2000/01/01 00:21:01.98,IMU,-50.78,-56.15,-969.73,-0.74,-1.00,-0.37,-17.10,11.25,-28.80,29.0
2000/01/01 00:21:02.08,IMU,-57.13,-53.22,-972.17,-0.03,-1.13,-0.82,-16.20,9.60,-27.90,28.9
2000/01/01 00:21:02.18,IMU,-70.31,-31.74,-969.24,-0.07,-1.55,-0.38,-16.05,10.05,-28.35,29.0
2000/01/01 00:21:02.28,IMU,-61.04,-50.78,-962.40,0.05,0.95,-0.34,-16.65,10.50,-28.35,29.1
2000/01/01 00:21:02.38,IMU,-51.76,-43.95,-972.66,-1.44,-0.62,-2.62,-17.25,10.35,-28.65,29.0
2000/01/01 00:21:02.48,IMU,-56.64,-40.53,-982.42,-0.27,-0.01,-0.15,-16.95,9.60,-28.65,28.7
2000/01/01 00:21:02.58,IMU,-49.32,-41.02,-972.17,-1.60,-1.76,-1.12,-16.95,11.85,-28.95,28.8
2000/01/01 00:21:02.68,IMU,-59.08,-27.34,-972.66,-1.97,2.32,-1.09,-15.45,10.65,-28.95,28.8
2000/01/01 00:21:02.78,IMU,-69.82,-37.60,-973.14,-0.57,-2.03,0.50,-16.05,9.75,-28.80,29.1
2000/01/01 00:21:02.88,IMU,-64.45,-39.06,-966.31,0.02,-0.28,-1.05,-17.10,10.05,-28.35,28.9
2000/01/01 00:21:02.98,IMU,-59.57,-49.32,-969.73,-1.01,-2.07,0.87,-17.40,9.75,-28.80,28.9
2000/01/01 00:21:03.08,IMU,-47.85,-44.43,-969.24,-2.07,-1.80,2.45,-16.50,10.65,-28.95,29.1
