Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2000/01/01 00:17:20.10,IMU,-73.24,-42.48,-966.80,-1.34,-1.42,0.21,-14.55,11.25,-30.60,29.6
2000/01/01 00:17:20.20,IMU,-66.89,-41.50,-981.45,-0.73,-1.62,1.55,-14.40,11.40,-31.35,29.5
2000/01/01 00:17:20.30,IMU,-71.78,-40.53,-975.10,-1.12,-2.03,-0.36,-15.30,10.05,-30.90,29.8
2000/01/01 00:17:20.40,IMU,-68.85,-54.69,-966.31,-0.41,-1.98,2.44,-15.75,9.60,-31.80,29.7
2000/01/01 00:17:20.50,IMU,-64.94,-49.32,-965.33,0.71,-0.23,1.04,-15.15,9.60,-31.05,29.8
2000/01/01 00:17:20.61,IMU,-57.13,-41.02,-969.24,-0.79,-3.99,-1.11,-15.45,10.35,-29.70,29.7
2000/01/01 00:17:20.71,IMU,-75.20,-41.99,-970.70,-1.05,0.91,-0.63,-16.05,10.50,-31.20,29.7
2000/01/01 00:17:20.81,IMU,-73.73,-51.27,-958.01,0.69,0.31,1.37,-15.30,10.05,-30.90,29.5
2000/01/01 00:17:20.91,IMU,-70.80,-44.92,-954.10,-0.14,0.50,0.15,-13.95,9.60,-30.00,29.6
2000/01/01 00:17:21.01,IMU,-55.66,-48.34,-967.77,-0.40,-1.27,-0.79,-15.45,11.85,-31.80,29.6
2000/01/01 00:17:21.11,IMU,-70.80,-51.76,-977.54,-2.18,-0.46,0.84,-15.30,10.50,-31.65,29.7
2000/01/01 00:17:21.21,IMU,-65.43,-35.64,-967.29,-2.53,-1.87,2.74,-15.15,10.35,-30.30,29.5
2000/01/01 00:17:21.31,IMU,-66.89,-41.50,-963.87,-0.23,-0.80,1.26,-13.95,10.35,-30.75,29.5
2000/01/01 00:17:21.41,IMU,-73.24,-50.78,-960.94,0.16,-2.02,-0.71,-14.40,10.35,-31.80,29.4
2000/01/01 00:17:21.51,IMU,-54.20,-50.29,-969.24,1.29,-1.56,-0.60,-14.85,9.75,-31.65,29.6
2000/01/01 00:17:21.61,IMU,-56.15,-47.36,-958.98,-0.31,1.24,0.77,-15.60,10.80,-31.20,29.4
2000/01/01 00:17:21.71,IMU,-58.59,-40.04,-973.14,-1.14,-0.24,2.18,-15.60,9.30,-30.60,29.6
2000/01/01 00:17:21.81,IMU,-60.06,-39.55,-977.54,-1.92,-1.70,-2.02,-15.45,9.60,-30.75,29.8
2000/01/01 00:17:21.91,IMU,-72.27,-42.97,-964.36,0.28,-1.79,2.64,-15.15,11.10,-30.00,29.6
2000/01/01 00:17:22.02,IMU,-70.31,-32.23,-970.70,0.96,-0.37,1.35,-15.30,10.50,-31.95,29.5
2000/01/01 00:17:22.12,IMU,-45.90,-37.60,-974.12,-0.90,0.34,-0.81,-15.60,10.50,-31.20,29.7
2000/01/01 00:17:22.22,IMU,-67.87,-32.71,-968.26,-0.40,0.62,-2.02,-13.95,11.85,-30.75,29.6
2000/01/01 00:17:22.32,IMU,-59.08,-35.64,-976.56,-0.42,-0.92,0.52,-15.60,11.55,-31.20,29.6
2000/01/01 00:17:22.42,IMU,-72.27,-35.64,-969.24,0.10,0.30,4.63,-13.35,9.60,-29.70,29.7
2000/01/01 00:17:22.52,IMU,-66.41,-38.57,-977.05,0.27,-0.13,0.89,-16.95,10.35,-27.90,29.6
2000/01/01 00:17:22.62,IMU,-67.87,-43.46,-963.38,0.72,-1.07,-0.27,-14.85,11.25,-30.15,29.8
2000/01/01 00:17:22.72,IMU,-61.04,-43.46,-979.49,0.76,-0.43,1.56,-13.65,10.65,-29.70,29.1
2000/01/01 00:17:22.82,IMU,-59.57,-51.27,-967.29,-1.66,-0.36,1.59,-16.05,9.30,-31.65,29.8
2000/01/01 00:17:22.92,IMU,-70.31,-42.97,-964.84,-1.13,-1.72,1.76,-15.15,11.10,-31.35,29.5
2000/01/01 00:17:23.02,IMU,-60.06,-53.22,-974.12,-2.05,-1.04,1.37,-14.85,10.05,-29.55,29.6
2000/01/01 00:17:23.12,IMU,-63.48,-46.88,-975.59,-1.61,-1.26,1.53,-16.65,10.50,-31.65,29.8
2000/01/01 00:17:23.22,IMU,-61.52,-48.83,-981.45,0.66,-0.25,-0.10,-15.60,9.30,-31.95,29.5
2000/01/01 00:17:23.32,IMU,-62.01,-43.95,-978.03,-1.31,1.64,-0.86,-15.75,11.85,-30.30,29.6
2000/01/01 00:17:23.42,IMU,-71.29,-49.32,-963.87,-0.66,-1.72,-1.74,-14.55,10.05,-31.20,29.4
2000/01/01 00:17:23.53,IMU,-81.05,-42.48,-969.73,-0.36,0.56,0.23,-16.20,8.85,-27.90,29.1
2000/01/01 00:17:23.63,IMU,-48.83,-36.62,-970.70,-0.66,1.15,0.92,-15.45,11.10,-31.05,29.6
2000/01/01 00:17:23.73,IMU,-61.04,-34.67,-960.94,0.44,-2.11,1.44,-15.75,10.35,-31.80,29.5
2000/01/01 00:17:23.83,IMU,-61.04,-44.92,-965.82,-0.74,-1.83,0.30,-14.40,9.60,-30.30,29.6
2000/01/01 00:17:23.93,IMU,-71.78,-45.90,-972.17,-0.91,0.05,1.18,-15.60,9.30,-29.10,29.8
2000/01/01 00:17:24.03,IMU,-57.13,-38.57,-970.21,-0.79,-0.88,0.49,-15.15,9.90,-30.75,29.4
2000/01/01 00:17:24.13,IMU,-63.48,-41.02,-966.80,-2.03,-1.92,0.22,-14.85,10.50,-30.60,29.5
2000/01/01 00:17:24.23,IMU,-72.27,-46.88,-974.12,-0.34,-0.61,-0.56,-14.55,10.80,-31.20,29.8
2000/01/01 00:17:24.33,IMU,-62.50,-41.99,-965.33,-0.76,0.91,0.70,-15.30,10.80,-30.90,29.6
2000/01/01 00:17:24.43,IMU,-63.96,-38.57,-986.33,-1.77,0.05,0.77,-14.70,11.10,-31.05,29.7
2000/01/01 00:17:24.54,IMU,-69.34,-43.95,-969.73,-0.85,2.33,-0.66,-18.75,9.15,-25.35,29.6
2000/01/01 00:17:24.64,IMU,-62.99,-40.53,-967.77,-1.19,-2.79,-0.32,-14.40,9.60,-31.05,29.6
2000/01/01 00:17:24.74,IMU,-62.99,-43.95,-966.31,1.73,0.88,-0.77,-15.15,10.35,-30.75,29.6
2000/01/01 00:17:24.84,IMU,-67.87,-37.60,-962.40,-1.31,0.82,0.84,-15.15,9.60,-30.75,29.5
2000/01/01 00:17:24.95,IMU,-73.24,-45.90,-981.93,-1.34,-1.73,-3.05,-15.45,11.40,-31.35,29.6
2000/01/01 00:17:25.05,IMU,-62.01,-44.43,-981.93,-1.13,-0.42,-0.66,-14.40,11.10,-30.30,29.6
2000/01/01 00:17:25.15,IMU,-69.82,-45.41,-969.73,0.05,0.56,-1.36,-14.55,10.50,-31.20,29.6
2000/01/01 00:17:25.25,IMU,-76.66,-47.36,-961.43,0.06,-1.27,-0.02,-14.55,9.30,-30.60,29.6
2000/01/01 00:17:25.35,IMU,-72.75,-41.50,-974.61,-0.29,-0.78,-2.93,-15.75,9.90,-31.05,29.5
2000/01/01 00:17:25.45,IMU,-63.48,-32.23,-976.56,1.11,-0.40,-0.49,-15.30,10.80,-30.60,29.5
2000/01/01 00:17:25.55,IMU,-56.64,-47.36,-979.00,-0.05,-2.63,2.52,-15.15,11.10,-32.55,29.3
2000/01/01 00:17:25.65,IMU,-53.22,-48.83,-978.52,-0.95,1.05,3.24,-14.85,10.05,-30.90,29.6
2000/01/01 00:17:25.75,IMU,-70.80,-48.83,-977.05,-1.75,-0.57,-1.63,-15.60,10.50,-30.90,29.5
2000/01/01 00:17:25.85,IMU,-67.38,-35.16,-977.05,0.96,-0.51,0.27,-14.70,11.10,-30.00,29.5
2000/01/01 00:17:25.95,IMU,-55.66,-43.46,-972.17,-0.59,-1.02,1.80,-14.70,9.60,-31.80,29.6
2000/01/01 00:17:26.05,IMU,-76.17,-49.80,-969.24,-2.56,-0.54,1.70,-14.55,9.75,-30.90,29.6
2000/01/01 00:17:26.15,IMU,-74.22,-37.11,-968.26,1.28,-1.45,2.79,-14.70,11.40,-30.75,29.3
2000/01/01 00:17:26.25,IMU,-62.50,-49.32,-957.52,-0.58,-2.08,0.83,-15.75,9.60,-30.75,29.2
2000/01/01 00:17:26.36,IMU,-53.71,-40.53,-967.77,-1.61,-0.15,0.60,-15.15,11.85,-30.30,29.5
2000/01/01 00:17:26.46,IMU,-62.50,-39.55,-970.21,-1.18,-2.84,-1.27,-15.15,10.65,-30.00,29.6
2000/01/01 00:17:26.56,IMU,-64.94,-50.78,-967.77,-0.84,-0.72,-1.27,-15.75,11.10,-31.80,29.8
2000/01/01 00:17:26.66,IMU,-54.69,-45.90,-971.19,-0.74,-1.34,-2.05,-15.60,10.50,-31.20,29.6
2000/01/01 00:17:26.76,IMU,-65.92,-39.06,-967.77,0.50,1.21,0.37,-14.40,11.10,-30.75,29.6
2000/01/01 00:17:26.86,IMU,-66.89,-58.11,-971.19,0.16,-1.89,-0.37,-15.45,9.15,-31.35,29.6
2000/01/01 00:17:26.96,IMU,-74.71,-47.36,-968.75,-2.54,-0.53,3.69,-15.60,10.80,-31.65,29.6
2000/01/01 00:17:27.06,IMU,-70.80,-35.16,-962.40,-1.31,-1.49,0.44,-14.40,9.60,-31.35,29.6
2000/01/01 00:17:27.16,IMU,-72.75,-30.27,-974.12,-1.34,-1.69,-1.14,-15.15,10.65,-31.80,29.4
2000/01/01 00:17:27.26,IMU,-65.43,-45.41,-975.59,-0.62,0.85,2.08,-14.40,10.35,-32.85,29.6
2000/01/01 00:17:27.36,IMU,-72.27,-38.09,-967.77,-0.43,-1.16,-0.70,-16.35,10.05,-30.60,29.6
2000/01/01 00:17:27.46,IMU,-70.80,-49.32,-972.66,0.97,-3.03,1.85,-15.75,9.90,-31.35,29.2
2000/01/01 00:17:27.56,IMU,-72.27,-47.85,-970.70,-0.80,-0.02,-0.66,-14.70,11.10,-31.05,29.6
2000/01/01 00:17:27.66,IMU,-68.36,-32.23,-981.45,-0.16,-1.77,1.63,-14.55,11.25,-31.65,29.6
2000/01/01 00:17:27.77,IMU,-53.22,-40.53,-974.61,1.21,0.54,0.72,-15.15,9.15,-30.75,29.5
2000/01/01 00:17:27.87,IMU,-76.66,-45.41,-965.82,-1.24,-2.34,1.09,-13.95,10.65,-32.10,29.6
2000/01/01 00:17:27.97,IMU,-63.96,-42.48,-969.73,-1.12,1.22,3.28,-14.55,10.05,-30.60,29.6
2000/01/01 00:17:28.07,IMU,-62.01,-39.06,-959.47,-1.08,-1.27,2.45,-14.85,10.05,-31.20,29.4
2000/01/01 00:17:28.17,IMU,-59.08,-52.25,-956.05,-1.21,0.14,-0.20,-15.60,9.75,-33.30,29.6
2000/01/01 00:17:28.27,IMU,-71.78,-38.09,-969.73,-1.61,-1.94,-0.72,-14.70,10.35,-30.30,29.5
2000/01/01 00:17:28.37,IMU,-62.01,-44.43,-963.87,-0.41,0.34,-1.98,-15.60,11.25,-30.15,29.6
2000/01/01 00:17:28.47,IMU,-60.55,-41.50,-979.98,-0.25,-0.46,0.57,-16.05,10.05,-31.20,29.5
2000/01/01 00:17:28.57,IMU,-56.15,-48.83,-964.36,-0.16,0.28,0.12,-15.45,10.65,-31.80,29.6
2000/01/01 00:17:28.67,IMU,-62.01,-42.97,-953.13,-1.11,0.20,-3.94,-14.85,9.75,-31.20,29.5
2000/01/01 00:17:28.77,IMU,-67.87,-53.71,-971.19,-0.56,1.08,-0.79,-15.30,12.00,-31.20,29.6
2000/01/01 00:17:28.87,IMU,-67.38,-34.67,-965.33,-0.21,1.17,-0.15,-16.35,9.00,-30.90,29.4
2000/01/01 00:17:28.97,IMU,-71.29,-60.55,-971.19,-0.79,2.53,0.08,-16.50,10.35,-31.35,29.6
2000/01/01 00:17:29.07,IMU,-56.64,-39.06,-968.75,-1.12,-0.82,3.85,-15.15,11.10,-32.10,29.6
2000/01/01 00:17:29.17,IMU,-74.71,-42.48,-968.26,-1.11,-0.08,-0.27,-15.45,10.65,-31.35,29.8
2000/01/01 00:17:29.28,IMU,-60.06,-35.64,-970.70,-2.73,0.24,0.76,-15.30,10.05,-31.20,29.8
2000/01/01 00:17:29.38,IMU,-57.62,-51.76,-964.36,0.55,0.37,-1.97,-14.70,9.60,-30.00,29.4
2000/01/01 00:17:29.48,IMU,-63.96,-51.27,-985.35,0.04,-0.51,2.24,-15.15,10.35,-31.80,29.4
2000/01/01 00:17:29.58,IMU,-65.92,-44.43,-974.61,-0.47,-0.26,-1.16,-13.05,10.05,-30.90,29.6
2000/01/01 00:17:29.68,IMU,-69.34,-48.83,-976.56,-0.68,-1.28,3.29,-15.15,11.40,-30.30,29.5
2000/01/01 00:17:29.78,IMU,-68.36,-39.55,-966.31,-1.45,-0.45,2.21,-15.60,10.50,-32.25,29.6
2000/01/01 00:17:29.88,IMU,-90.33,-44.43,-972.66,1.76,-0.48,1.11,-16.20,10.65,-30.30,29.6
2000/01/01 00:17:29.98,IMU,-60.55,-53.22,-958.98,-0.66,1.40,-2.42,-15.75,11.85,-32.10,29.6
2000/01/01 00:17:30.08,IMU,-76.66,-40.53,-974.61,0.03,-0.46,-0.77,-15.15,10.35,-31.80,29.8
2000/01/01 00:17:30.18,IMU,-64.94,-38.57,-978.52,-2.40,-0.14,1.70,-15.30,10.50,-31.65,29.6
2000/01/01 00:17:30.28,IMU,-70.80,-40.53,-968.75,-0.18,0.13,2.15,-15.15,9.60,-30.75,29.6
2000/01/01 00:17:30.38,IMU,-80.57,-53.71,-986.33,-1.61,0.30,0.67,-14.40,11.10,-30.30,29.6
2000/01/01 00:17:30.48,IMU,-65.43,-45.90,-963.38,-1.63,-0.81,0.41,-15.30,10.80,-31.20,29.5
2000/01/01 00:17:30.58,IMU,-61.52,-42.97,-981.93,-1.85,-0.07,0.79,-16.05,11.25,-30.90,29.6
2000/01/01 00:17:30.69,IMU,-64.45,-57.62,-979.00,-0.29,2.05,0.02,-18.75,10.35,-28.65,29.6
2000/01/01 00:17:30.79,IMU,-59.57,-40.04,-974.12,0.23,-1.59,0.77,-14.70,11.40,-30.30,29.3
2000/01/01 00:17:30.89,IMU,-62.99,-53.22,-988.28,1.05,1.15,0.63,-14.40,9.60,-30.75,29.6
2000/01/01 00:17:30.99,IMU,-73.73,-44.92,-968.75,-2.27,-2.21,1.47,-14.40,10.65,-31.05,29.6
2000/01/01 00:17:31.09,IMU,-62.01,-37.11,-967.29,-1.73,-1.28,1.09,-15.75,10.65,-30.30,29.8
2000/01/01 00:17:31.19,IMU,-62.99,-36.62,-966.80,-0.79,-2.25,1.73,-16.05,11.25,-31.95,29.3
2000/01/01 00:17:31.29,IMU,-60.55,-55.66,-972.66,-0.85,-2.00,-2.71,-15.15,11.10,-31.80,29.4
2000/01/01 00:17:31.39,IMU,-65.92,-36.13,-963.38,-1.02,1.24,1.13,-14.40,11.40,-31.35,29.5
2000/01/01 00:17:31.49,IMU,-67.38,-42.97,-976.56,-1.54,0.15,-1.21,-15.60,10.80,-31.20,29.8
2000/01/01 00:17:31.59,IMU,-64.94,-52.25,-968.26,-1.71,-0.79,1.08,-16.05,11.55,-31.20,29.4
2000/01/01 00:17:31.69,IMU,-70.31,-40.04,-960.45,-0.50,0.27,-1.25,-19.05,8.40,-25.80,29.6
2000/01/01 00:17:31.79,IMU,-68.85,-41.02,-977.54,-2.39,-0.08,0.60,-14.85,10.50,-31.20,29.5
2000/01/01 00:17:31.89,IMU,-76.66,-50.29,-964.84,0.01,1.11,-1.08,-15.15,11.85,-29.70,29.6
2000/01/01 00:17:31.99,IMU,-70.31,-46.39,-965.33,-3.00,0.76,0.10,-13.80,10.50,-29.85,29.6
2000/01/01 00:17:32.09,IMU,-64.45,-41.02,-971.19,0.19,0.63,-0.44,-14.85,9.00,-30.60,29.6
2000/01/01 00:17:32.20,IMU,-68.85,-53.71,-962.89,0.04,0.14,0.10,-15.30,11.25,-32.25,29.6
2000/01/01 00:17:32.30,IMU,-65.92,-53.22,-971.19,-1.66,-1.37,-1.90,-15.15,9.60,-31.05,29.4
2000/01/01 00:17:33.89,IMU,-75.20,-50.78,-972.66,-1.37,-0.08,0.76,-14.70,10.35,-31.05,29.6
2000/01/01 00:17:33.99,IMU,-73.73,-53.71,-977.54,-1.25,-2.58,-1.71,-15.60,11.25,-32.25,29.6
2000/01/01 00:17:34.09,IMU,-62.99,-49.80,-960.94,-1.23,-1.52,-1.35,-14.70,10.35,-30.75,29.6
2000/01/01 00:17:34.19,IMU,-72.75,-62.50,-975.59,0.02,0.54,-0.64,-15.45,9.90,-31.35,29.6
2000/01/01 00:17:34.29,IMU,-67.38,-58.11,-963.87,-0.95,-0.94,-1.80,-15.15,10.65,-31.05,29.6
2000/01/01 00:17:34.39,IMU,-68.85,-33.20,-969.73,-0.25,-0.62,0.22,-15.45,9.90,-32.85,29.6
2000/01/01 00:17:34.49,IMU,-62.01,-47.85,-967.29,0.56,-2.51,1.02,-15.15,9.15,-31.05,29.7
2000/01/01 00:17:34.59,IMU,-67.87,-45.90,-967.77,-1.21,-0.34,-0.05,-15.45,12.15,-31.35,29.6
2000/01/01 00:17:34.69,IMU,-75.20,-41.50,-970.70,0.53,0.64,-1.28,-15.30,11.25,-30.90,29.5
2000/01/01 00:17:34.79,IMU,-67.38,-45.90,-966.31,-1.94,-0.02,1.18,-15.45,10.65,-30.00,29.5
2000/01/01 00:17:34.90,IMU,-70.31,-45.90,-969.24,-1.96,0.65,-0.11,-13.95,9.15,-30.00,29.7
2000/01/01 00:17:35.00,IMU,-72.27,-47.36,-982.91,0.59,-0.61,-2.98,-15.15,10.35,-31.05,29.5
2000/01/01 00:17:35.10,IMU,-58.59,-43.95,-962.40,0.49,-1.29,0.23,-15.15,9.90,-31.35,29.4
2000/01/01 00:17:35.20,IMU,-71.29,-41.50,-971.68,-0.46,0.43,-0.92,-15.30,9.75,-31.95,29.6
2000/01/01 00:17:35.30,IMU,-54.69,-46.39,-958.50,-0.47,0.05,-0.50,-16.35,9.30,-31.20,29.6
2000/01/01 00:17:35.40,IMU,-56.64,-45.41,-974.12,-1.95,0.37,-0.32,-16.05,10.05,-32.25,29.5
2000/01/01 00:17:35.50,IMU,-62.01,-33.69,-971.19,0.04,0.57,0.76,-16.20,9.90,-31.35,29.4
2000/01/01 00:17:35.60,IMU,-52.25,-48.83,-967.77,-1.15,0.05,-0.05,-15.30,10.80,-30.60,29.5
2000/01/01 00:17:35.70,IMU,-62.99,-43.46,-966.31,-0.50,-1.37,0.90,-14.25,13.05,-30.90,29.2
2000/01/01 00:17:35.80,IMU,-67.38,-52.73,-969.24,-1.49,-0.03,2.70,-15.15,9.60,-31.80,29.6
2000/01/01 00:17:35.90,IMU,-73.24,-54.69,-967.29,-1.12,0.55,0.68,-14.70,10.35,-30.30,29.5
2000/01/01 00:17:36.00,IMU,-64.45,-36.62,-978.03,0.19,0.48,-3.24,-15.30,9.30,-30.15,29.6
2000/01/01 00:17:36.10,IMU,-74.71,-32.23,-975.10,-2.44,-2.59,-3.14,-14.85,11.55,-30.15,29.6
2000/01/01 00:17:36.20,IMU,-64.45,-44.92,-966.80,-2.27,0.32,0.82,-15.45,11.85,-31.05,29.6
2000/01/01 00:17:36.31,IMU,-57.62,-37.11,-971.68,-2.08,-1.63,-2.92,-15.30,9.30,-31.95,29.6
2000/01/01 00:17:36.41,IMU,-62.99,-47.85,-964.36,0.19,0.24,1.23,-15.45,8.85,-32.10,29.5
2000/01/01 00:17:36.51,IMU,-59.08,-40.04,-968.26,-3.12,-1.27,-0.60,-16.05,9.00,-30.60,29.5
2000/01/01 00:17:36.61,IMU,-58.11,-47.85,-969.24,-0.55,1.63,-2.66,-16.05,9.75,-29.85,29.3
2000/01/01 00:17:36.71,IMU,-72.27,-43.95,-966.31,0.80,-1.83,0.37,-16.35,10.05,-31.65,29.5
2000/01/01 00:17:36.81,IMU,-69.82,-38.57,-964.36,-1.21,-0.27,4.00,-16.20,11.40,-30.30,29.6
2000/01/01 00:17:36.91,IMU,-83.98,-39.55,-967.29,1.09,-2.34,0.57,-13.50,10.50,-29.85,29.5
2000/01/01 00:17:37.01,IMU,-62.50,-49.80,-959.47,1.06,-1.85,-0.14,-14.70,10.65,-32.55,29.6
2000/01/01 00:17:37.11,IMU,-66.89,-48.83,-977.05,-1.25,1.98,1.28,-16.20,10.35,-30.75,29.6
2000/01/01 00:17:37.21,IMU,-79.10,-34.67,-963.38,-0.89,-0.31,-0.68,-15.30,9.75,-30.60,29.3
2000/01/01 00:17:37.31,IMU,-65.43,-56.15,-963.87,-0.79,-2.50,2.24,-16.05,11.55,-30.90,29.7
2000/01/01 00:17:37.41,IMU,-78.61,-45.41,-973.14,0.68,-0.19,-0.99,-15.60,9.75,-31.20,29.5
2000/01/01 00:17:37.51,IMU,-53.71,-44.92,-974.61,-0.76,0.44,0.56,-13.95,11.40,-30.75,29.5
2000/01/01 00:17:37.61,IMU,-68.36,-42.97,-970.21,-1.47,0.63,0.51,-15.30,9.75,-31.65,29.6
2000/01/01 00:17:37.71,IMU,-60.55,-49.32,-965.33,-2.40,1.18,-2.47,-15.45,10.65,-30.30,29.5
2000/01/01 00:17:37.82,IMU,-61.52,-39.06,-975.59,-1.70,0.84,0.85,-15.30,10.05,-32.70,29.3
2000/01/01 00:17:37.92,IMU,-72.27,-44.92,-967.77,-1.03,0.90,0.84,-15.30,9.75,-31.20,29.6
2000/01/01 00:17:38.02,IMU,-70.80,-38.09,-967.77,0.29,-0.62,1.25,-16.35,9.30,-32.70,29.4
