Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/13 14:47:14.84,IMU,-32.71,-1.95,-983.40,-0.63,-2.52,-0.50,14.25,46.05,-35.85,28.2
2026/04/13 14:47:14.94,IMU,-27.83,-3.91,-962.89,-0.70,1.54,-1.73,15.15,43.95,-34.95,28.4
2026/04/13 14:47:15.04,IMU,-37.11,-2.44,-1014.16,-0.53,0.39,0.79,15.15,46.65,-34.95,28.2
2026/04/13 14:47:15.14,IMU,-36.13,-1.46,-973.14,-1.80,0.30,-0.75,10.80,42.15,-30.75,27.8
2026/04/13 14:47:15.24,IMU,-29.30,1.95,-980.96,-1.50,-1.94,0.59,12.15,46.65,-35.25,28.0
2026/04/13 14:47:15.34,IMU,-39.55,-8.30,-978.52,-0.30,-0.43,-2.78,14.25,46.05,-34.80,28.1
2026/04/13 14:47:15.44,IMU,-32.23,9.28,-973.14,-1.31,0.53,-0.99,13.35,45.45,-36.00,28.2
2026/04/13 14:47:15.55,IMU,-39.55,-3.42,-981.45,-2.11,-0.42,3.53,13.80,44.85,-35.85,28.0
2026/04/13 14:47:15.65,IMU,-39.06,-6.35,-990.23,-2.03,-2.24,-0.50,14.55,45.60,-35.10,28.3
2026/04/13 14:47:15.75,IMU,-31.74,7.32,-983.40,-0.42,-1.44,0.60,12.60,45.15,-34.20,28.0
2026/04/13 14:47:15.85,IMU,-39.06,-4.88,-975.59,2.07,-2.07,-0.95,14.25,44.85,-34.80,28.3
2026/04/13 14:47:15.95,IMU,-30.76,1.46,-982.42,-1.08,-0.76,0.59,13.80,45.30,-35.10,28.2
2026/04/13 14:47:16.05,IMU,-24.41,-2.44,-968.75,-2.18,-1.46,-2.81,15.15,45.45,-34.95,28.1
2026/04/13 14:47:16.15,IMU,-30.27,11.72,-985.35,-0.95,0.56,-2.24,14.40,43.95,-36.45,28.0
2026/04/13 14:47:16.25,IMU,-39.55,-4.88,-984.38,0.69,1.34,-0.09,14.40,45.45,-36.00,28.3
2026/04/13 14:47:16.35,IMU,-41.02,1.95,-976.56,-1.73,0.51,2.15,15.15,46.20,-34.65,28.1
2026/04/13 14:47:16.45,IMU,-32.23,3.91,-977.05,-0.95,-4.43,-0.95,13.50,45.60,-34.05,28.2
2026/04/13 14:47:16.55,IMU,-32.23,-0.98,-986.33,-2.40,-0.13,-0.98,14.85,45.60,-35.10,28.2
2026/04/13 14:47:16.65,IMU,-33.20,-7.32,-973.63,-0.24,-2.25,0.69,14.40,45.45,-34.95,28.3
2026/04/13 14:47:16.75,IMU,-35.64,-5.37,-975.59,-1.11,-0.23,4.04,14.85,45.60,-35.55,28.0
2026/04/13 14:47:16.86,IMU,-42.97,-1.46,-990.23,0.16,-2.31,-0.98,14.40,45.15,-33.15,28.2
2026/04/13 14:47:16.96,IMU,-34.18,-2.44,-974.12,-0.12,-0.77,0.78,13.95,44.40,-34.95,28.2
